Date,open,high,low,Adjusted_Close,volume
2025-02-04 00:00:00+00:00,20800.75,20902.75,20451.25,20879.0,491670
2025-02-05 00:00:00+00:00,20770.75,21003.75,20638.5,20971.75,493018
2025-02-06 00:00:00+00:00,20973.25,21091.0,20914.5,21080.5,436061
2025-02-07 00:00:00+00:00,21026.5,21176.75,20761.5,20799.5,591407
2025-02-10 00:00:00+00:00,20672.0,21102.75,20626.75,21055.25,385195
2025-02-11 00:00:00+00:00,21040.75,21080.25,20878.25,20995.5,418708
2025-02-12 00:00:00+00:00,21003.0,21071.25,20719.5,21013.5,540960
2025-02-13 00:00:00+00:00,21070.0,21332.75,20961.75,21322.0,529361
2025-02-14 00:00:00+00:00,21279.75,21433.75,21251.25,21405.0,429223
2025-02-17 00:00:00+00:00,21444.5,21490.5,21401.25,21405.0,101172
2025-02-18 00:00:00+00:00,21433.5,21528.5,21311.5,21441.0,458230
2025-02-19 00:00:00+00:00,21433.25,21508.5,21326.75,21459.25,491538
2025-02-20 00:00:00+00:00,21421.75,21444.25,21159.75,21350.5,555432
2025-02-21 00:00:00+00:00,21344.75,21454.25,20861.5,20888.0,697766
2025-02-24 00:00:00+00:00,20909.5,21021.75,20616.25,20629.0,658441
2025-02-25 00:00:00+00:00,20651.25,20662.5,20198.75,20357.75,791784
2025-02-26 00:00:00+00:00,20439.25,20618.0,20263.75,20395.75,640013
2025-02-27 00:00:00+00:00,20457.75,20595.25,19792.0,19814.5,843883
2025-02-28 00:00:00+00:00,19858.25,20153.0,19669.25,20128.25,834280
2025-03-03 00:00:00+00:00,20214.0,20329.75,19525.5,19677.0,826523
2025-03-04 00:00:00+00:00,19735.75,19941.25,19284.0,19607.75,943694
2025-03-05 00:00:00+00:00,19763.75,19933.75,19423.75,19873.75,772979
2025-03-06 00:00:00+00:00,19814.0,19856.25,19211.75,19298.0,750518
2025-03-07 00:00:00+00:00,19423.25,19495.0,18974.25,19438.5,750527
2025-03-10 00:00:00+00:00,19355.75,19365.25,18481.0,18661.5,776379
2025-03-11 00:00:00+00:00,18648.75,18895.5,18348.0,18607.75,838247
2025-03-12 00:00:00+00:00,18621.5,18997.5,18595.75,18827.25,683839
2025-03-13 00:00:00+00:00,18780.75,18902.75,18378.75,18457.75,728581
2025-03-14 00:00:00+00:00,18521.5,18951.25,18505.5,18920.75,686302
2025-03-17 00:00:00+00:00,19267.75,19550.0,19139.25,19420.5,329719
2025-03-18 00:00:00+00:00,19423.25,19448.75,18986.5,19084.0,467061
2025-03-19 00:00:00+00:00,19087.0,19525.25,19042.25,19333.25,511665
2025-03-20 00:00:00+00:00,19332.0,19487.25,19117.5,19261.5,569867
2025-03-21 00:00:00+00:00,19280.75,19359.75,18984.5,19343.25,593029
2025-03-24 00:00:00+00:00,19432.75,19791.75,19432.75,19756.5,547243
2025-03-25 00:00:00+00:00,19735.25,19907.0,19675.25,19870.75,466257
2025-03-26 00:00:00+00:00,19893.75,19919.0,19427.25,19498.75,610814
2025-03-27 00:00:00+00:00,19428.25,19581.75,19319.5,19372.5,624835
2025-03-28 00:00:00+00:00,19377.5,19394.0,18739.75,18839.25,683769
2025-03-31 00:00:00+00:00,18702.0,18872.0,18359.0,18821.75,829003
2025-04-01 00:00:00+00:00,18793.5,19026.25,18643.5,18986.75,783579
2025-04-02 00:00:00+00:00,18982.75,19426.5,18459.0,19140.25,829638
2025-04-03 00:00:00+00:00,18402.25,18559.25,17996.25,18057.75,871649
2025-04-04 00:00:00+00:00,18042.25,18095.25,16769.75,16921.25,1173315
2025-04-07 00:00:00+00:00,16482.25,17743.75,15842.25,16945.5,1123811
2025-04-08 00:00:00+00:00,17047.25,17739.5,16355.75,16626.0,939855
2025-04-09 00:00:00+00:00,16602.5,18769.0,16117.25,18671.0,1055054
2025-04-10 00:00:00+00:00,18649.0,18765.75,17301.25,17866.75,952611
2025-04-11 00:00:00+00:00,17847.0,18255.75,17449.25,18189.75,660099
2025-04-14 00:00:00+00:00,18607.25,18638.25,18119.75,18317.0,564487
2025-04-15 00:00:00+00:00,18284.75,18527.0,18191.25,18342.5,520356
2025-04-16 00:00:00+00:00,18172.25,18243.5,17498.5,17767.5,674475
2025-04-17 00:00:00+00:00,17773.5,18035.0,17643.75,17763.0,623226
2025-04-21 00:00:00+00:00,17688.5,17765.75,17082.25,17304.5,473548
2025-04-22 00:00:00+00:00,17296.25,17896.25,17246.0,17767.25,610214
2025-04-23 00:00:00+00:00,18028.25,18547.75,18006.0,18186.25,724101
2025-04-24 00:00:00+00:00,18208.75,18800.25,17977.0,18704.25,589977
2025-04-25 00:00:00+00:00,18787.25,18971.25,18598.5,18917.5,580630
2025-04-28 00:00:00+00:00,18906.75,19005.25,18639.5,18910.25,505671
2025-04-29 00:00:00+00:00,18860.5,19070.75,18760.25,19024.25,561158
2025-04-30 00:00:00+00:00,18982.0,19262.25,18486.0,19040.75,705432
2025-05-01 00:00:00+00:00,19216.25,19508.0,19139.5,19253.0,581491
2025-05-02 00:00:00+00:00,19164.75,19659.0,19131.75,19577.5,509437
2025-05-05 00:00:00+00:00,19563.75,19584.0,19348.25,19437.75,407810
2025-05-06 00:00:00+00:00,19396.5,19419.0,19121.25,19258.75,509450
2025-05-07 00:00:00+00:00,19191.25,19516.0,19061.0,19343.25,587037
2025-05-08 00:00:00+00:00,19316.75,19719.5,19293.0,19530.25,558866
2025-05-09 00:00:00+00:00,19539.25,19671.0,19440.25,19519.0,447061
2025-05-12 00:00:00+00:00,19780.75,20378.25,19759.0,20331.0,624538
2025-05-13 00:00:00+00:00,20337.0,20728.75,20200.25,20660.25,516679
2025-05-14 00:00:00+00:00,20632.25,20801.75,20620.5,20774.75,504568
2025-05-15 00:00:00+00:00,20762.0,20912.0,20574.25,20782.5,535253
2025-05-16 00:00:00+00:00,20778.25,20894.25,20702.5,20888.25,406829
2025-05-19 00:00:00+00:00,20693.0,20926.75,20494.75,20909.25,503585
2025-05-20 00:00:00+00:00,20895.25,20944.5,20680.25,20829.5,431762
2025-05-21 00:00:00+00:00,20797.0,20940.75,20455.0,20539.0,597621
2025-05-22 00:00:00+00:00,20527.25,20719.75,20422.25,20560.5,508856
2025-05-23 00:00:00+00:00,20606.0,20618.25,20109.25,20357.25,520244
2025-05-27 00:00:00+00:00,20360.25,20870.75,20336.5,20842.75,524745
2025-05-28 00:00:00+00:00,20862.25,20949.75,20703.5,20762.0,415811
2025-05-29 00:00:00+00:00,20895.25,21241.0,20683.25,20790.75,559283
2025-05-30 00:00:00+00:00,20753.5,20815.75,20453.75,20759.0,542351
2025-06-02 00:00:00+00:00,20686.0,20958.5,20545.25,20916.75,428279
2025-06-03 00:00:00+00:00,20937.25,21142.0,20781.5,21088.25,419118
2025-06-04 00:00:00+00:00,21070.5,21185.25,21023.25,21148.75,396186
2025-06-05 00:00:00+00:00,21127.0,21317.25,20885.75,20964.5,581110
2025-06-06 00:00:00+00:00,20853.25,21255.75,20853.25,21171.75,460119
2025-06-09 00:00:00+00:00,21181.5,21273.0,21098.25,21203.75,350758
2025-06-10 00:00:00+00:00,21206.25,21374.5,21114.25,21344.75,429199
2025-06-11 00:00:00+00:00,21328.0,21488.25,21173.0,21269.75,509299
2025-06-12 00:00:00+00:00,21253.25,21359.5,21095.5,21314.75,378429
2025-06-13 00:00:00+00:00,21291.25,21298.0,20853.25,21026.5,483933
2025-06-16 00:00:00+00:00,21283.0,21732.5,21236.5,21678.75,262263
2025-06-17 00:00:00+00:00,21686.5,21687.75,21420.0,21466.5,400305
2025-06-18 00:00:00+00:00,21438.0,21608.25,21372.75,21455.75,440717
2025-06-20 00:00:00+00:00,21467.25,21641.0,21160.75,21355.25,628979
2025-06-23 00:00:00+00:00,21158.75,21603.5,21077.25,21584.0,542445
2025-06-24 00:00:00+00:00,21589.5,21958.75,21576.25,21923.25,441302
2025-06-25 00:00:00+00:00,21922.5,22058.75,21895.0,21971.5,390111
2025-06-26 00:00:00+00:00,21971.75,22204.5,21948.25,22179.75,404964
2025-06-27 00:00:00+00:00,22186.75,22336.0,22110.5,22262.0,470733
2025-06-30 00:00:00+00:00,22262.0,22445.25,22262.0,22403.75,424767
2025-07-01 00:00:00+00:00,22378.0,22425.25,22105.0,22203.25,483196
2025-07-02 00:00:00+00:00,22205.0,22369.25,22092.5,22353.5,402342
2025-07-03 00:00:00+00:00,22355.5,22613.0,22337.5,22573.0,264660
2025-07-07 00:00:00+00:00,22569.75,22573.0,22290.25,22395.25,531097
2025-07-08 00:00:00+00:00,22348.25,22483.25,22319.0,22407.25,417034
2025-07-09 00:00:00+00:00,22417.0,22622.5,22354.0,22563.25,444792
2025-07-10 00:00:00+00:00,22551.5,22600.5,22411.75,22523.75,385379
2025-07-11 00:00:00+00:00,22522.25,22559.25,22342.0,22469.5,455727
2025-07-14 00:00:00+00:00,22371.25,22577.0,22313.5,22546.0,408576
2025-07-15 00:00:00+00:00,22544.75,22733.25,22506.5,22567.25,519188
2025-07-16 00:00:00+00:00,22529.25,22610.5,22346.0,22587.0,540438
2025-07-17 00:00:00+00:00,22576.0,22790.25,22527.5,22761.5,436788
2025-07-18 00:00:00+00:00,22771.75,22831.25,22680.0,22734.75,437309
2025-07-21 00:00:00+00:00,22743.0,22935.25,22714.25,22852.5,390105
2025-07-22 00:00:00+00:00,22850.0,22877.5,22618.5,22736.75,530913
2025-07-23 00:00:00+00:00,22701.75,22928.5,22657.25,22821.25,508328
2025-07-24 00:00:00+00:00,22912.75,22935.0,22808.75,22888.0,430894
2025-07-25 00:00:00+00:00,22902.0,22986.5,22841.25,22931.75,389934
2025-07-28 00:00:00+00:00,23030.5,23095.75,22947.25,23001.75,419312
2025-07-29 00:00:00+00:00,23014.75,23163.0,22931.75,22962.5,530800
2025-07-30 00:00:00+00:00,22962.5,23199.5,22867.0,22991.0,527586
2025-07-31 00:00:00+00:00,23215.5,23355.5,22801.0,22875.5,728763
2025-08-01 00:00:00+00:00,22819.0,22858.0,22285.5,22394.25,792153
2025-08-04 00:00:00+00:00,22360.5,22863.0,22332.25,22807.0,462691
2025-08-05 00:00:00+00:00,22864.5,22914.75,22595.0,22642.5,536166
2025-08-06 00:00:00+00:00,22602.25,22955.75,22556.0,22933.25,516358
2025-08-07 00:00:00+00:00,22929.0,23181.5,22839.5,23006.75,557016
2025-08-08 00:00:00+00:00,23028.75,23278.25,23013.5,23224.25,447590
2025-08-11 00:00:00+00:00,23274.5,23315.0,23098.0,23148.0,439363
2025-08-12 00:00:00+00:00,23145.5,23464.0,23106.5,23448.5,480630
2025-08-13 00:00:00+00:00,23455.5,23579.0,23396.5,23457.0,448246
2025-08-14 00:00:00+00:00,23438.25,23518.25,23303.75,23441.0,486535
2025-08-15 00:00:00+00:00,23399.25,23473.5,23245.0,23314.5,434317
2025-08-18 00:00:00+00:00,23305.5,23392.25,23229.5,23308.25,396238
2025-08-19 00:00:00+00:00,23311.25,23348.5,22936.5,22980.0,547883
2025-08-20 00:00:00+00:00,22971.5,22996.0,22545.5,22834.5,704395
2025-08-21 00:00:00+00:00,22833.5,22879.75,22629.5,22730.25,520650
2025-08-22 00:00:00+00:00,22735.75,23160.5,22587.25,23080.25,480041
2025-08-25 00:00:00+00:00,23112.5,23126.75,22953.75,23008.75,396107
2025-08-26 00:00:00+00:00,23016.25,23121.5,22882.0,23102.0,437212
2025-08-27 00:00:00+00:00,23114.5,23199.5,22945.25,23139.25,428803
2025-08-28 00:00:00+00:00,23052.75,23314.25,22998.0,23279.5,479461
2025-08-29 00:00:00+00:00,23271.0,23272.5,22908.0,22972.25,527958
2025-09-02 00:00:00+00:00,22989.5,23063.0,22535.75,22785.5,737416
2025-09-03 00:00:00+00:00,22892.5,23035.75,22808.75,22959.25,557397
2025-09-04 00:00:00+00:00,22967.25,23219.25,22920.5,23178.5,475080
2025-09-05 00:00:00+00:00,23210.5,23412.5,23015.5,23194.5,662753
2025-09-08 00:00:00+00:00,23184.0,23398.5,23160.75,23310.25,450764
2025-09-09 00:00:00+00:00,23309.5,23431.75,23236.5,23384.5,466233
2025-09-10 00:00:00+00:00,23409.0,23554.75,23295.5,23388.25,510076
2025-09-11 00:00:00+00:00,23364.25,23556.5,23348.5,23528.25,429449
2025-09-12 00:00:00+00:00,23538.75,23669.5,23479.5,23623.75,382625
2025-09-15 00:00:00+00:00,24103.25,24307.0,24068.0,24301.0,216515
2025-09-16 00:00:00+00:00,24284.0,24397.5,24249.5,24272.5,320651
2025-09-17 00:00:00+00:00,24277.0,24303.25,23992.25,24215.5,549031
2025-09-18 00:00:00+00:00,24248.75,24566.25,24245.5,24455.75,518528
2025-09-19 00:00:00+00:00,24468.0,24638.25,24405.25,24616.5,480380
2025-09-22 00:00:00+00:00,24600.25,24777.5,24499.0,24753.25,467903
2025-09-23 00:00:00+00:00,24745.25,24776.25,24530.75,24577.5,551326
2025-09-24 00:00:00+00:00,24589.75,24663.75,24377.25,24489.5,521656
2025-09-25 00:00:00+00:00,24496.25,24543.75,24172.75,24379.5,687131
2025-09-26 00:00:00+00:00,24392.75,24497.75,24270.25,24477.0,542987
2025-09-29 00:00:00+00:00,24476.75,24725.75,24472.0,24588.0,501114
2025-09-30 00:00:00+00:00,24568.0,24664.0,24472.5,24652.0,503096
2025-10-01 00:00:00+00:00,24593.25,24787.0,24383.5,24767.75,466538
2025-10-02 00:00:00+00:00,24759.5,24930.25,24744.0,24860.25,451665
2025-10-03 00:00:00+00:00,24851.75,24946.75,24673.5,24742.25,482299
2025-10-06 00:00:00+00:00,24750.25,25003.0,24745.25,24935.0,410616
2025-10-07 00:00:00+00:00,24934.75,25025.25,24735.0,24789.5,532138
2025-10-08 00:00:00+00:00,24810.0,25115.0,24776.5,25081.25,436333
2025-10-09 00:00:00+00:00,25101.75,25144.25,24911.0,25039.5,493736
2025-10-10 00:00:00+00:00,25038.0,25138.25,23908.75,24147.25,914793
2025-10-13 00:00:00+00:00,24292.25,24715.25,24292.25,24672.5,649746
2025-10-14 00:00:00+00:00,24664.0,24794.5,24171.25,24512.75,720613
2025-10-15 00:00:00+00:00,24504.25,24865.25,24413.5,24674.75,623584
2025-10-16 00:00:00+00:00,24687.25,24929.75,24393.75,24581.5,726829
2025-10-17 00:00:00+00:00,24544.0,24806.0,24160.25,24736.75,735169
2025-10-20 00:00:00+00:00,24816.0,25104.75,24706.0,25055.5,429882
2025-10-21 00:00:00+00:00,25077.0,25118.25,24953.5,25045.0,432351
2025-10-22 00:00:00+00:00,25034.0,25088.5,24555.0,24789.5,683813
2025-10-23 00:00:00+00:00,24762.5,25046.25,24687.25,25004.25,521868
2025-10-24 00:00:00+00:00,25033.5,25321.0,25026.25,25259.5,459794
2025-10-27 00:00:00+00:00,25473.75,25763.75,25450.25,25714.0,421306
2025-10-28 00:00:00+00:00,25752.75,25981.75,25693.25,25913.75,440019
2025-10-29 00:00:00+00:00,25930.0,26130.0,25799.5,26012.75,548648
2025-10-30 00:00:00+00:00,25904.75,26149.25,25603.25,25633.0,654512
2025-10-31 00:00:00+00:00,25900.75,26024.25,25639.0,25754.25,590702
2025-11-03 00:00:00+00:00,25778.5,26016.25,25763.0,25853.5,468406
2025-11-04 00:00:00+00:00,25854.75,25854.75,25273.0,25325.5,659924
2025-11-05 00:00:00+00:00,25295.25,25630.25,25032.25,25496.5,610348
2025-11-06 00:00:00+00:00,25488.75,25572.5,24948.0,24994.5,746174
2025-11-07 00:00:00+00:00,25065.0,25105.0,24459.5,24916.5,752909
2025-11-10 00:00:00+00:00,25071.0,25510.75,25019.25,25464.75,609648
2025-11-11 00:00:00+00:00,25472.5,25519.0,25228.75,25391.0,524477
2025-11-12 00:00:00+00:00,25418.25,25580.25,25239.0,25374.0,599965
2025-11-13 00:00:00+00:00,25374.25,25471.75,24752.75,24845.0,764574
2025-11-14 00:00:00+00:00,24845.5,25043.5,24376.25,24844.25,847616
2025-11-17 00:00:00+00:00,24892.5,25111.5,24482.0,24629.25,731541
2025-11-18 00:00:00+00:00,24655.75,24709.75,24126.5,24346.0,860410
2025-11-19 00:00:00+00:00,24301.25,24738.25,24195.25,24472.0,761609
2025-11-20 00:00:00+00:00,24717.0,25060.25,23823.5,23881.75,975531
2025-11-21 00:00:00+00:00,23860.25,24346.5,23654.75,24055.75,903236
2025-11-24 00:00:00+00:00,24206.0,24743.75,24112.0,24698.5,593852
2025-11-25 00:00:00+00:00,24716.5,24885.5,24352.25,24835.75,617788
2025-11-26 00:00:00+00:00,24821.5,25126.25,24811.5,25052.5,513391
2025-11-28 00:00:00+00:00,25063.25,25250.0,25036.0,25232.25,196300
2025-12-01 00:00:00+00:00,25232.75,25296.25,24943.5,25141.5,567265
2025-12-02 00:00:00+00:00,25161.75,25420.25,25075.0,25356.25,554416
2025-12-03 00:00:00+00:00,25361.25,25435.5,25171.75,25407.75,485865
2025-12-04 00:00:00+00:00,25400.5,25482.75,25239.0,25373.0,504410
2025-12-05 00:00:00+00:00,25380.0,25618.25,25330.0,25482.25,488183
2025-12-08 00:00:00+00:00,25500.25,25611.0,25315.0,25414.25,467045
2025-12-09 00:00:00+00:00,25463.25,25486.0,25310.25,25450.0,400961
2025-12-10 00:00:00+00:00,25430.25,25621.0,25279.0,25548.25,538109
2025-12-11 00:00:00+00:00,25519.75,25611.75,25133.25,25463.75,612703
2025-12-12 00:00:00+00:00,25451.25,25483.5,24868.25,24963.75,688034
2025-12-15 00:00:00+00:00,25463.25,25668.0,25285.75,25342.75,304940
2025-12-16 00:00:00+00:00,25345.75,25444.0,25073.25,25380.25,545470
2025-12-17 00:00:00+00:00,25332.0,25508.5,24887.75,24898.75,628078
2025-12-18 00:00:00+00:00,24983.5,25412.5,24901.25,25261.75,661010
2025-12-19 00:00:00+00:00,25240.0,25600.25,25209.75,25574.75,485585
2025-12-22 00:00:00+00:00,25635.25,25794.75,25628.0,25692.25,361214
2025-12-23 00:00:00+00:00,25701.0,25822.5,25608.25,25812.25,330542
2025-12-24 00:00:00+00:00,25815.75,25892.0,25777.5,25880.5,159846
2025-12-26 00:00:00+00:00,25868.0,25935.25,25834.25,25863.25,235607
2025-12-29 00:00:00+00:00,25863.25,25893.75,25648.0,25739.75,341852
2025-12-30 00:00:00+00:00,25740.0,25793.75,25668.25,25675.25,296428
2025-12-31 00:00:00+00:00,25683.25,25716.75,25429.0,25456.75,319280
2026-01-02 00:00:00+00:00,25478.5,25803.75,25265.25,25385.25,538534
2026-01-05 00:00:00+00:00,25431.75,25708.0,25406.5,25577.75,453961
2026-01-06 00:00:00+00:00,25583.0,25837.75,25527.5,25822.0,439147
2026-01-07 00:00:00+00:00,25831.25,25996.25,25727.0,25838.75,470730
2026-01-08 00:00:00+00:00,25838.75,25849.75,25569.0,25687.5,501380
2026-01-09 00:00:00+00:00,25725.0,25985.5,25615.5,25938.25,502228
2026-01-12 00:00:00+00:00,25949.0,26020.5,25632.75,25956.75,449308
2026-01-13 00:00:00+00:00,25953.5,26045.5,25803.25,25906.0,554832
2026-01-14 00:00:00+00:00,25900.75,25925.75,25420.75,25631.0,634632
2026-01-15 00:00:00+00:00,25593.0,25952.75,25562.5,25705.75,583324
2026-01-16 00:00:00+00:00,25720.5,25891.0,25591.5,25689.0,482272
2026-01-20 00:00:00+00:00,25471.0,25472.0,25095.25,25129.25,851257
2026-01-21 00:00:00+00:00,25149.5,25653.5,25025.0,25471.0,794674
2026-01-22 00:00:00+00:00,25529.5,25739.75,25483.75,25658.25,526654
2026-01-23 00:00:00+00:00,25605.0,25845.75,25540.25,25738.25,499582
2026-01-26 00:00:00+00:00,25585.5,25936.5,25365.25,25848.5,442305
2026-01-27 00:00:00+00:00,25861.25,26118.0,25838.5,26073.0,420244
2026-01-28 00:00:00+00:00,26111.25,26349.0,25993.25,26156.25,506423
2026-01-29 00:00:00+00:00,26282.5,26296.0,25536.0,25999.25,687692
2026-01-30 00:00:00+00:00,25998.5,26020.0,25568.75,25670.0,700879
2026-02-02 00:00:00+00:00,25530.0,25949.5,25180.25,25850.0,570038
2026-02-03 00:00:00+00:00,25876.5,26027.75,25219.0,25452.0,685605
2026-02-04 00:00:00+00:00,25387.5,25514.25,24783.5,24999.25,732808
2026-02-05 00:00:00+00:00,25061.75,25169.0,24407.25,24651.0,762113
2026-02-06 00:00:00+00:00,24416.0,25222.0,24239.75,25163.25,638954
2026-02-09 00:00:00+00:00,25153.75,25428.75,24955.5,25354.0,482764
2026-02-10 00:00:00+00:00,25363.0,25447.25,25198.25,25218.25,465118
2026-02-11 00:00:00+00:00,25259.0,25465.25,25058.25,25288.5,524535
2026-02-12 00:00:00+00:00,25289.0,25419.75,24721.5,24768.0,653809
2026-02-13 00:00:00+00:00,24842.25,24995.5,24578.75,24803.25,678824
2026-02-17 00:00:00+00:00,24789.75,24922.25,24449.25,24767.75,743312
2026-02-18 00:00:00+00:00,24773.75,25128.25,24700.75,24956.0,532109
2026-02-19 00:00:00+00:00,24943.5,25054.0,24749.0,24858.75,500469
2026-02-20 00:00:00+00:00,24837.75,25139.5,24678.5,25067.5,609190
2026-02-23 00:00:00+00:00,25033.75,25059.75,24668.0,24762.75,583352
2026-02-24 00:00:00+00:00,24788.0,25078.75,24694.5,25028.75,510065
2026-02-25 00:00:00+00:00,25016.25,25494.75,24992.0,25382.0,409069
